cow_id,date,milk_liters,fat_percent,feed_kg,feed_type
Y7815,2024-07-19,26.49,3.61,24.54,Hay
S9300,2024-07-19,33.29,3.91,20.48,Silage
M1583,2024-07-19,35.7,4.21,22.82,Silage
C4705,2024-07-19,28.84,3.93,21.45,Hay
D8719,2024-07-19,25.78,2.61,23.01,Hay
Z3123,2024-07-19,35.53,4.38,14.56,Hay
I8517,2024-07-19,32.02,3.75,19.97,Silage
J7734,2024-07-19,35.08,3.84,17.7,Hay
M4054,2024-07-19,42.45,4.04,17.44,Silage
U6809,2024-07-19,25.61,4.25,19.12,Hay
R5369,2024-07-19,25.33,3.69,24.43,Hay
G685,2024-07-19,27.31,2.66,18.99,Hay
P6677,2024-07-19,20.06,3.85,19.48,Hay
F9953,2024-07-19,24.74,3.77,21.07,Hay
N9692,2024-07-19,25.9,3.96,16.83,Silage
S6386,2024-07-19,36.77,3.96,15.21,Hay
K4714,2024-07-19,29.79,3.69,20.17,Hay
V7756,2024-07-19,27.41,3.15,21.15,Silage
K3463,2024-07-19,22.75,3.51,18.11,Hay
J6077,2024-07-19,28.64,3.95,14.15,Silage
G8171,2024-07-19,35.21,3.31,20.66,Silage
S5427,2024-07-19,31.97,2.64,16.19,Hay
F5883,2024-07-19,43.18,3.46,20.85,Silage
A7863,2024-07-19,30.54,4.9,18.35,Hay
M2207,2024-07-19,26.23,2.71,22.63,Hay
R4684,2024-07-19,33.8,3.95,15.26,Hay
Y9266,2024-07-19,40.36,3.64,20.49,Hay
H9517,2024-07-19,24.17,2.4,22.72,Silage
Y4092,2024-07-19,38.51,3.31,18.09,Silage
H985,2024-07-19,38.23,3.96,20.13,Silage
E3229,2024-07-19,36.13,4.02,27.45,Hay
G1028,2024-07-19,34.67,3.82,15.55,Hay
Y3782,2024-07-19,32.27,2.94,21.31,Silage
Z7830,2024-07-19,34.82,3.98,23.86,Silage
J6910,2024-07-19,34.86,4.09,21.64,Silage
Q711,2024-07-19,38.02,4.35,18.04,Silage
J9639,2024-07-19,45.14,2.74,19.33,Silage
V472,2024-07-19,44.55,3.49,18.52,Silage
T4649,2024-07-19,30.99,3.73,22.86,Hay
B984,2024-07-19,29.07,3.71,22.82,Hay
Y4775,2024-07-19,41.59,3.24,22.14,Silage
V3948,2024-07-19,36.37,3.73,18.81,Silage
O7477,2024-07-19,24.04,3.3,14.99,Silage
U8535,2024-07-19,28.88,3.62,20.87,Silage
N9197,2024-07-19,37.09,3.73,20.06,Silage
E9760,2024-07-19,35.74,3.4,14.84,Silage
Q9174,2024-07-19,34.5,4,23.62,Silage
Q3500,2024-07-19,22.46,2.95,17.21,Hay
B3068,2024-07-19,28.35,3.74,19.45,Hay
I7447,2024-07-19,31.22,3.6,20.64,Hay
G2757,2024-07-19,29.47,3.24,22.79,Silage
G150,2024-07-19,27.87,2.83,22.83,Hay
F2131,2024-07-19,32.04,3.22,22.11,Hay
V4575,2024-07-19,21.73,3.26,21.95,Hay
Z4043,2024-07-20,33.34,3.33,23.42,Silage
Z7830,2024-07-20,40.27,2.87,20.17,Silage
M4054,2024-07-20,42.32,3.87,23.8,Silage
D9038,2024-07-20,39.51,3.02,25.2,Hay
S6386,2024-07-20,33.33,3.97,19.1,Hay
M1583,2024-07-20,33.29,3.79,20.33,Silage
P6677,2024-07-20,27.95,2.96,20.14,Hay
K4714,2024-07-20,33.52,3.99,20.51,Hay
E3229,2024-07-20,38.79,2.82,21.47,Hay
Y4775,2024-07-20,38.6,3.21,19.08,Silage
E9760,2024-07-20,29.92,3.26,23.64,Silage
E6182,2024-07-20,34.96,3.17,24.2,Silage
G1028,2024-07-20,26.5,3.81,17.71,Hay
I2506,2024-07-20,34.31,2.46,25.5,Silage
M2207,2024-07-20,24.75,1.84,22.38,Hay
Y6643,2024-07-20,35.31,3.44,19.96,Silage
J6077,2024-07-20,27.11,4.06,24.97,Silage
F2131,2024-07-20,31.1,3.52,18.97,Hay
Y9266,2024-07-20,39.6,2.52,18.16,Hay
Q3500,2024-07-20,31.56,3.49,18.66,Hay
V472,2024-07-20,39.33,3.7,17.98,Silage
G8171,2024-07-20,31.73,3.51,21.17,Silage
K3463,2024-07-20,25.44,4.53,16.92,Hay
O8173,2024-07-20,32.04,2.93,17.03,Hay
I1385,2024-07-20,35.66,3.32,14.6,Silage
R5369,2024-07-20,29.2,3.83,13.09,Hay
F9953,2024-07-20,35.05,4,28.68,Hay
U6809,2024-07-20,30.01,3.67,17.98,Hay
O194,2024-07-20,29,4.43,18.17,Hay
O7477,2024-07-20,27.15,3.77,21.3,Silage
U1955,2024-07-20,32.67,3.32,18.27,Hay
S6097,2024-07-20,37.12,3.57,23.36,Silage
A7863,2024-07-20,34.72,3.74,20.21,Hay
T4649,2024-07-20,22.56,3.73,23.9,Hay
L4232,2024-07-20,31.54,3.44,16.86,Hay
B984,2024-07-20,34.07,4.07,17.01,Hay
S9300,2024-07-20,32.06,3.43,20.46,Silage
J9639,2024-07-20,41.73,3.78,21.7,Silage
N9692,2024-07-20,24.46,2.65,22.52,Silage
Q711,2024-07-20,44.69,3.83,13.48,Silage
I7447,2024-07-20,27.75,2.88,21.51,Hay
J6910,2024-07-20,33.95,4.02,19.11,Silage
I8517,2024-07-20,40.52,3.3,22.55,Silage
U5357,2024-07-20,41.77,3.35,24.68,Silage
Z3123,2024-07-20,35.05,4.37,17.54,Hay
G150,2024-07-20,32.39,4.04,22.23,Hay
W8010,2024-07-20,42.94,3.74,26.5,Silage
L9829,2024-07-20,30.22,3.06,21.49,Hay
Y4092,2024-07-20,36.48,3.77,18.04,Silage
V7756,2024-07-20,24.92,4.2,15.57,Silage
N9197,2024-07-20,32.24,3.73,22.89,Silage
I5026,2024-07-20,32.77,3.6,19.87,Silage
J7734,2024-07-20,28.8,3.89,24.3,Hay
V9643,2024-07-20,30.37,3.83,21.85,Silage
V3948,2024-07-20,27.71,3.67,13.95,Silage
O6552,2024-07-20,33.75,4.29,15.91,Hay
C4705,2024-07-20,29.03,3.19,25.51,Hay
Y3782,2024-07-20,35.88,3.46,21.21,Silage
G685,2024-07-20,25.62,3.67,21.87,Hay
U8535,2024-07-20,26.74,2.8,15.8,Silage
V3979,2024-07-20,23.45,3.56,22.7,Hay
N7280,2024-07-20,29.64,2.77,26.47,Hay
V4575,2024-07-20,19.39,3.44,21.63,Hay
G2757,2024-07-20,34.03,4.09,23.26,Silage
H9517,2024-07-20,39.59,3.67,20.21,Silage
T5602,2024-07-20,35.5,2.32,16.52,Hay
B3068,2024-07-20,33.68,3.17,20.9,Hay
H2377,2024-07-20,36.45,3.94,18.31,Silage
F5883,2024-07-20,36.24,5.12,20.6,Silage
P3832,2024-07-20,31.34,3.46,21.38,Silage
H985,2024-07-20,34.76,3.46,27.8,Silage
K9325,2024-07-20,30.93,3.6,21.77,Hay
D8719,2024-07-20,27.61,3.53,15.71,Hay
E5966,2024-07-20,34.21,3.39,16.19,Silage
R4684,2024-07-20,27.96,3.41,15.3,Hay
Q9174,2024-07-20,38.58,3.34,20.96,Silage
S5427,2024-07-20,29.32,2.95,19.26,Hay
Q711,2024-07-21,30.26,3.66,20.19,Silage
G150,2024-07-21,26.84,3.03,17.14,Hay
I2506,2024-07-21,30.47,3.01,20.44,Silage
R3357,2024-07-21,35.34,3.46,26.62,Hay
V9643,2024-07-21,34.67,3.84,13.62,Silage
G685,2024-07-21,33.55,3.95,21.53,Hay
Q9174,2024-07-21,31.19,4.26,15.57,Silage
K4714,2024-07-21,32.93,2.35,20.17,Hay
Y4775,2024-07-21,30.48,3.51,23.8,Silage
I7447,2024-07-21,28.06,3.73,19.89,Hay
Y7815,2024-07-21,42.79,4.02,18.37,Hay
Y4092,2024-07-21,33.05,3.62,16.87,Silage
K9325,2024-07-21,29.2,3.22,21.13,Hay
L9829,2024-07-21,24.96,3.5,17.05,Hay
M1583,2024-07-21,31.03,3.22,18.43,Silage
U1955,2024-07-21,33.59,3.13,19.84,Hay
W8010,2024-07-21,28.02,3.76,25.57,Silage
P3832,2024-07-21,37.16,3.36,17.16,Silage
Y3782,2024-07-21,32.8,3.64,13.93,Silage
S6097,2024-07-21,36.61,3.75,22.16,Silage
M2207,2024-07-21,30.51,3.08,16.33,Hay
J9639,2024-07-21,31.7,3.26,13.92,Silage
O7477,2024-07-21,30.55,3.21,17.38,Silage
G2757,2024-07-21,5,3.46,21.98,Silage
V472,2024-07-21,41.67,4.44,19.79,Silage
K3463,2024-07-21,27.44,4.32,20.86,Hay
Z3123,2024-07-21,28.2,3.85,24.35,Hay
R4684,2024-07-21,30.01,3.48,11.74,Hay
C7126,2024-07-21,31.75,4.12,16.15,Silage
D9038,2024-07-21,27.35,4.29,23.37,Hay
Z4043,2024-07-21,40.1,3.6,14.52,Silage
O6552,2024-07-21,24.54,3.33,20.59,Hay
F2131,2024-07-21,27.51,2.96,19.54,Hay
O8173,2024-07-21,23.77,3.92,15.17,Hay
V3979,2024-07-21,27.89,3.38,20.69,Hay
B3068,2024-07-21,26.23,3.69,22.3,Hay
I8517,2024-07-21,34.32,3.3,19,Silage
F5883,2024-07-21,27.55,3.73,19.48,Silage
S9300,2024-07-21,32.86,2.87,22.09,Silage
U5357,2024-07-21,48.63,3.36,23.93,Silage
V3948,2024-07-21,35.16,4.29,20.14,Silage
F9953,2024-07-21,31.99,3.31,18.14,Hay
T5602,2024-07-21,30.86,3.39,23.4,Hay
G8171,2024-07-21,38.19,2.45,21,Silage
I5026,2024-07-21,45.62,4.64,18.52,Silage
R5369,2024-07-21,30.75,4,20.98,Hay
E3229,2024-07-21,34.32,3.96,16.42,Hay
Z7830,2024-07-21,39.06,3.94,16.88,Silage
Q3500,2024-07-21,23.96,4.47,23.32,Hay
U8535,2024-07-21,40.81,4.15,18,Silage
J7734,2024-07-21,20.38,3.55,24.14,Hay
M4054,2024-07-21,35.13,3.12,15.93,Silage
H985,2024-07-21,29.72,3.63,19.26,Silage
E9760,2024-07-21,23.76,3.5,19.49,Silage
V4575,2024-07-21,37.47,1.76,24.58,Hay
N9197,2024-07-21,42.2,4.59,22.01,Silage
U6809,2024-07-21,33.96,4.21,21.22,Hay
H2377,2024-07-21,36.63,2.89,26.13,Silage
A7863,2024-07-21,22.06,4.17,18.24,Hay
T4649,2024-07-21,27.03,2.9,21.19,Hay
V7756,2024-07-21,38.24,3.24,16.54,Silage
J6910,2024-07-21,38.09,3.11,18.71,Silage
N9692,2024-07-21,32.64,3.87,25.52,Silage
B984,2024-07-21,29.81,3.12,22.98,Hay
S6386,2024-07-21,38.42,2.92,24.45,Hay
J6077,2024-07-21,32.19,4.08,14.01,Silage
I1385,2024-07-21,26.41,2.76,20.69,Silage
Y6643,2024-07-21,31.19,3.46,18.59,Silage
D8719,2024-07-21,27.53,3.26,23.16,Hay
L4232,2024-07-21,31.09,3.11,18.79,Hay
E5966,2024-07-21,38.15,3.16,20.29,Silage
Y9266,2024-07-21,28.63,2.74,17.42,Hay
C4705,2024-07-21,29.11,3.07,17.17,Hay
H9517,2024-07-21,34.19,3.97,16.9,Silage
O194,2024-07-21,29.72,2.96,21.78,Hay
S5427,2024-07-21,29.71,3.97,21.95,Hay
G1028,2024-07-21,28.31,3.41,23.26,Hay
N7280,2024-07-21,21.77,3.46,15.8,Hay
P6677,2024-07-21,30.21,2.84,15.3,Hay
E5966,2024-07-22,33.38,3.82,22.5,Silage
L4232,2024-07-22,34.9,3.82,27.51,Hay
U1955,2024-07-22,26.28,3.05,20.11,Hay
H9517,2024-07-22,39.31,4.1,18.88,Silage
B984,2024-07-22,25.13,3.33,18.11,Hay
G1028,2024-07-22,27.92,4.17,18.36,Hay
K4714,2024-07-22,29.8,3.82,16.23,Hay
S9300,2024-07-22,41.56,4.18,21.68,Silage
Y7815,2024-07-22,37,3.84,14.94,Hay
V9643,2024-07-22,38.43,3.49,20.95,Silage
Z7830,2024-07-22,34.8,2.97,19.57,Silage
R5369,2024-07-22,36.77,3.21,17.09,Hay
T5602,2024-07-22,28.26,3.64,23.44,Hay
J6910,2024-07-22,35.84,2.55,21.76,Silage
S6097,2024-07-22,32.78,3.68,20.74,Silage
V3979,2024-07-22,20.95,4.06,17.02,Hay
N7280,2024-07-22,20.53,2.93,19.43,Hay
G2757,2024-07-22,36.22,3.74,17.59,Silage
R3357,2024-07-22,29.75,3.15,18.85,Hay
Q3500,2024-07-22,31,3.31,19.31,Hay
D9038,2024-07-22,23.5,4.35,20.9,Hay
I8517,2024-07-22,38.97,3.69,21.35,Silage
J6077,2024-07-22,34.94,3.52,21.62,Silage
Z3123,2024-07-22,36.06,3.31,19.92,Hay
O8173,2024-07-22,33.94,3.69,17.37,Hay
Q9174,2024-07-22,34.77,3.71,17.96,Silage
N9692,2024-07-22,27.03,3.52,20.29,Silage
G150,2024-07-22,27.75,2.97,19.06,Hay
K9325,2024-07-22,33.94,2.9,28.91,Hay
O6552,2024-07-22,33.01,2.31,19.5,Hay
P6677,2024-07-22,30.08,3.52,18.98,Hay
K3463,2024-07-22,27.18,2.85,19.83,Hay
T4649,2024-07-22,34.94,3.93,18.22,Hay
L9829,2024-07-22,22.32,3.57,21.69,Hay
O194,2024-07-22,29.66,3.39,21.96,Hay
V4575,2024-07-22,27.45,4.24,20.33,Hay
I5026,2024-07-22,37.31,2.66,16.49,Silage
H2377,2024-07-22,37.37,3.89,23.2,Silage
O7477,2024-07-22,32.9,3.99,19.63,Silage
Y3782,2024-07-22,40.12,3.09,21.49,Silage
A7863,2024-07-22,28.45,3.04,21.51,Hay
U8535,2024-07-22,28.01,3.45,21.69,Silage
M1583,2024-07-22,36.26,3,22.38,Silage
Y9266,2024-07-22,28.41,2.9,18.33,Hay
W8010,2024-07-22,40.1,2.97,19.86,Silage
I2506,2024-07-22,39.62,3.7,20.17,Silage
F5883,2024-07-22,34.99,3.66,14.9,Silage
S6386,2024-07-22,25.86,3.87,18.33,Hay
Y6643,2024-07-22,31.87,3.4,19.07,Silage
B3068,2024-07-22,21.47,3.08,21.17,Hay
Z4043,2024-07-22,40.95,3.52,24.46,Silage
M2207,2024-07-22,26.98,3.85,16.51,Hay
R4684,2024-07-22,28.28,3.5,19.54,Hay
U6809,2024-07-22,29.62,4.36,20.16,Hay
M4054,2024-07-22,39.12,3.46,21.79,Silage
N9197,2024-07-22,36.08,2.77,25.03,Silage
D8719,2024-07-22,29.05,4.21,16.97,Hay
E6182,2024-07-22,35.46,3.44,17.2,Silage
V472,2024-07-22,33.4,3.96,19.05,Silage
P3832,2024-07-22,42.46,2.92,24.12,Silage
I1385,2024-07-22,31.29,3.22,18.43,Silage
G8171,2024-07-22,29.63,4.3,22.8,Silage
S5427,2024-07-22,32.4,2.98,19.39,Hay
F2131,2024-07-22,31.61,3.41,20.87,Hay
C4705,2024-07-22,32.44,4.35,18.48,Hay
V7756,2024-07-22,30.13,3.82,17.68,Silage
H985,2024-07-22,34.68,2.9,20.97,Silage
C7126,2024-07-22,22.32,3.95,23.27,Silage
J9639,2024-07-22,35.23,3.24,14.73,Silage
Y4092,2024-07-22,38.36,2.83,18.03,Silage
F9953,2024-07-22,31.17,3.03,21.99,Hay
I7447,2024-07-22,28.13,2.84,17.92,Hay
E9760,2024-07-22,29.94,3.7,20.66,Silage
E3229,2024-07-22,22.62,4.03,18.52,Hay
G685,2024-07-22,24.5,3.34,17.23,Hay
J7734,2024-07-22,40.56,3.31,17.66,Hay
I2506,2024-07-23,36.5,3.58,19.24,Silage
P3832,2024-07-23,35.19,3.17,17.62,Silage
W8010,2024-07-23,29.94,4.03,21.95,Silage
I1385,2024-07-23,34.07,3.6,23.33,Silage
T5602,2024-07-23,27.27,4.42,23.14,Hay
E5966,2024-07-23,40.67,3.68,21.56,Silage
N9197,2024-07-23,30.06,3.21,15.81,Silage
V3948,2024-07-23,39.39,3.27,18.09,Silage
R5369,2024-07-23,28.11,3.51,22.37,Hay
Y3782,2024-07-23,32.36,3.33,18.75,Silage
E6182,2024-07-23,34.82,4.2,24.04,Silage
R4684,2024-07-23,26.56,3.87,20.46,Hay
K3463,2024-07-23,30.38,3.71,19.15,Hay
S6386,2024-07-23,27.77,4.09,18.11,Hay
T4649,2024-07-23,30.67,3.19,21.32,Hay
M4054,2024-07-23,37.07,3.01,22.16,Silage
Z3123,2024-07-23,27.5,4.06,17.06,Hay
G685,2024-07-23,30.81,3.22,20.61,Hay
Y6643,2024-07-23,29.53,3.61,22.09,Silage
M1583,2024-07-23,40.08,3.5,22.12,Silage
V472,2024-07-23,39.19,3.44,16.71,Silage
O6552,2024-07-23,18.31,2.54,20.23,Hay
U1955,2024-07-23,24.13,2.93,17.31,Hay
A7863,2024-07-23,26.83,4.03,22.88,Hay
U6809,2024-07-23,25.61,2.58,18.52,Hay
O8173,2024-07-23,28.75,3.65,22.16,Hay
O7477,2024-07-23,38.45,3.74,13.32,Silage
G2757,2024-07-23,34.74,3.82,23.9,Silage
F5883,2024-07-23,42.13,3.41,16.66,Silage
Q3500,2024-07-23,31.09,3.35,19.31,Hay
Y9266,2024-07-23,34.04,2.69,21.13,Hay
V9643,2024-07-23,37.43,3.52,20.3,Silage
U8535,2024-07-23,36.18,2.67,16.62,Silage
D9038,2024-07-23,36.97,3.84,18.95,Hay
Y4092,2024-07-23,38.66,3.97,18.98,Silage
V7756,2024-07-23,34.15,3.47,20.05,Silage
J6910,2024-07-23,36.88,2.78,18.69,Silage
H985,2024-07-23,40.28,3.51,19.82,Silage
E3229,2024-07-23,24.41,4.23,20.82,Hay
O194,2024-07-23,38.7,2.86,24.3,Hay
S9300,2024-07-23,21.18,3.81,22.36,Silage
V4575,2024-07-23,35.26,3.3,17.02,Hay
I7447,2024-07-23,35.65,3.24,20.22,Hay
R3357,2024-07-23,27.34,3.26,19.89,Hay
B984,2024-07-23,35.47,3.91,17.9,Hay
N7280,2024-07-23,36.19,3.55,17.15,Hay
J6077,2024-07-23,33.21,3.02,23.98,Silage
Z4043,2024-07-23,39.28,3.87,18.98,Silage
K9325,2024-07-23,22.18,3.41,17.21,Hay
H2377,2024-07-23,34.06,3.04,20.9,Silage
D8719,2024-07-23,31.83,3.84,15.51,Hay
Q9174,2024-07-23,37.39,4.03,19.73,Silage
C7126,2024-07-23,28.26,2.85,20.32,Silage
V3979,2024-07-23,31.43,3.13,15.06,Hay
L4232,2024-07-23,31.65,3.42,21.06,Hay
Y7815,2024-07-23,28.86,3.25,22.99,Hay
I8517,2024-07-23,31.75,3.37,18.04,Silage
B3068,2024-07-23,30.47,4.35,21.91,Hay
J9639,2024-07-23,31.41,3.09,16.99,Silage
J7734,2024-07-23,23.16,4.61,17.03,Hay
G150,2024-07-23,27.2,4.29,22.37,Hay
M2207,2024-07-23,40.42,3.32,24.28,Hay
F2131,2024-07-23,29.08,3.26,20.72,Hay
N9692,2024-07-23,35.19,2.73,20.51,Silage
G1028,2024-07-23,33.79,3.91,20.08,Hay
K4714,2024-07-23,28.11,3.05,18.5,Hay
S6097,2024-07-23,31.86,3.34,13.01,Silage
Q711,2024-07-23,30.36,3.09,19.63,Silage
F9953,2024-07-23,39.63,3.84,15.54,Hay
Y4775,2024-07-23,37.48,3.43,21.32,Silage
L9829,2024-07-23,26.91,2.94,22.13,Hay
I5026,2024-07-23,35.48,2.95,21.51,Silage
E9760,2024-07-23,36.49,3.2,20.29,Silage
U5357,2024-07-23,25.83,4.19,13.78,Silage
H9517,2024-07-23,32.75,3.22,18.15,Silage
G8171,2024-07-23,34.89,2.91,23.88,Silage
N9692,2024-07-24,32.59,4.25,20.59,Silage
S9300,2024-07-24,45.39,2.96,20.9,Silage
B3068,2024-07-24,31.4,4.35,19.28,Hay
S5427,2024-07-24,32.07,2.85,22.01,Hay
H9517,2024-07-24,47.23,3.7,25.13,Silage
P3832,2024-07-24,31.94,4.27,20.12,Silage
C7126,2024-07-24,40.86,4.25,18.91,Silage
V7756,2024-07-24,28.81,4.06,22.42,Silage
R3357,2024-07-24,29.6,3.7,20.47,Hay
M1583,2024-07-24,33.4,3.03,21.85,Silage
T5602,2024-07-24,31.8,3.73,17.83,Hay
I1385,2024-07-24,31.16,3.33,16.19,Silage
E9760,2024-07-24,34,3.22,18.01,Silage
Y6643,2024-07-24,29.14,3.61,22.67,Silage
I2506,2024-07-24,34.22,4.01,19.83,Silage
J7734,2024-07-24,32.21,3.94,18.12,Hay
E3229,2024-07-24,31.96,3.19,20.34,Hay
F9953,2024-07-24,25.15,4.12,15.11,Hay
I8517,2024-07-24,29.66,3.44,21.03,Silage
G8171,2024-07-24,39.87,3.45,21.85,Silage
Z4043,2024-07-24,37.55,4.67,27.01,Silage
N9197,2024-07-24,30.32,2.86,20.96,Silage
I7447,2024-07-24,26.69,4.31,18.94,Hay
A7863,2024-07-24,29.92,3.78,17.81,Hay
Y4775,2024-07-24,32.96,2.55,14.76,Silage
Z7830,2024-07-24,43.52,2.56,22.13,Silage
V472,2024-07-24,33.6,2.94,14.08,Silage
Q711,2024-07-24,37.43,3.6,14.01,Silage
V3979,2024-07-24,25.57,3.23,17.74,Hay
U6809,2024-07-24,28.94,3.38,23.19,Hay
U1955,2024-07-24,34.13,2.57,16.36,Hay
F2131,2024-07-24,23.5,3.86,21.66,Hay
R4684,2024-07-24,31,2.53,25.19,Hay
O194,2024-07-24,33.21,3.07,22.54,Hay
Q9174,2024-07-24,39.52,3.64,23.29,Silage
Y3782,2024-07-24,31.86,3.5,21.58,Silage
Y7815,2024-07-24,30.24,4.09,19.71,Hay
L9829,2024-07-24,33.9,3.7,17.12,Hay
V4575,2024-07-24,26.34,3.63,20.93,Hay
U8535,2024-07-24,24.39,4.14,15.97,Silage
O8173,2024-07-24,21.98,2.65,15.4,Hay
L4232,2024-07-24,30.7,3.16,26.97,Hay
B984,2024-07-24,31.82,2.45,17.76,Hay
O6552,2024-07-24,27.88,3.98,18.9,Hay
M2207,2024-07-24,31.41,3.69,19.8,Hay
J6910,2024-07-24,35.15,3.46,22.33,Silage
W8010,2024-07-24,35.89,4.22,25.05,Silage
O7477,2024-07-24,36.39,3.06,21.83,Silage
G685,2024-07-24,23.54,3.15,18.21,Hay
K4714,2024-07-24,32.82,3.98,17.29,Hay
Z3123,2024-07-24,31.39,3.37,24.3,Hay
U5357,2024-07-24,35.72,3.7,21.69,Silage
C4705,2024-07-24,35.82,3.53,21.96,Hay
G2757,2024-07-24,23.94,4.43,17.18,Silage
I5026,2024-07-24,37.18,3.5,24.12,Silage
S6386,2024-07-24,18.61,3.36,18.2,Hay
D9038,2024-07-24,25.94,3.37,21.78,Hay
S6097,2024-07-24,37.07,3.19,21.86,Silage
Q3500,2024-07-24,26.59,3.48,19.6,Hay
K9325,2024-07-24,35.25,3.09,20.16,Hay
T4649,2024-07-24,27.09,2.41,21.15,Hay
K3463,2024-07-24,26.13,4.08,20.43,Hay
D8719,2024-07-24,32.72,3.86,22.92,Hay
E6182,2024-07-24,37.16,3.31,19.94,Silage
V9643,2024-07-24,36.42,3.88,20.42,Silage
N7280,2024-07-24,24.87,3.31,20.68,Hay
G150,2024-07-24,25.96,4.26,16.43,Hay
P6677,2024-07-24,26.69,2.85,22.74,Hay
V3948,2024-07-24,38.36,3.3,20.16,Silage
M4054,2024-07-24,49.56,3.59,18.07,Silage
F5883,2024-07-24,43.96,3.03,18.28,Silage
G1028,2024-07-24,32.14,3.57,26.83,Hay
Y4092,2024-07-24,35.77,3.03,24.61,Silage
H985,2024-07-24,29.3,4.77,21.16,Silage
J9639,2024-07-24,33.95,4.44,20.15,Silage
E5966,2024-07-24,34.57,3.14,21.23,Silage
J6077,2024-07-24,38.19,4.03,11.34,Silage
E6182,2024-07-25,32.89,2.75,19.39,Silage
E3229,2024-07-25,24.66,3.84,15.09,Hay
Y6643,2024-07-25,40.85,3.3,20.06,Silage
C4705,2024-07-25,38.04,3.45,24.05,Hay
I8517,2024-07-25,32.72,3.53,19.77,Silage
F2131,2024-07-25,22.86,3.57,25.11,Hay
Z7830,2024-07-25,38.52,3.44,20.92,Silage
S6386,2024-07-25,32.15,3.19,14.6,Hay
K4714,2024-07-25,32.18,3.3,23.2,Hay
V9643,2024-07-25,16.32,3.79,18.13,Silage
A7863,2024-07-25,40.64,3.56,22.68,Hay
M2207,2024-07-25,29.79,3.49,23.53,Hay
R5369,2024-07-25,33,3.79,21.59,Hay
L9829,2024-07-25,27.91,3.41,23.32,Hay
Q9174,2024-07-25,28.87,4.26,20.49,Silage
N9197,2024-07-25,28.55,3.33,24.44,Silage
O194,2024-07-25,27.59,3.21,15.29,Hay
J6077,2024-07-25,35.91,3.45,20.2,Silage
R3357,2024-07-25,32.83,3.24,20.69,Hay
G8171,2024-07-25,29.34,2.7,16.52,Silage
K3463,2024-07-25,32.9,3.48,21.19,Hay
Z3123,2024-07-25,31.38,3.89,15.73,Hay
I5026,2024-07-25,36.09,3.69,18.07,Silage
K9325,2024-07-25,37.69,2.84,15.52,Hay
G2757,2024-07-25,38.96,3.83,17.85,Silage
O7477,2024-07-25,31.78,4.08,28.77,Silage
D9038,2024-07-25,31.06,3.9,17.09,Hay
W8010,2024-07-25,41.66,3.25,18.33,Silage
O8173,2024-07-25,32.67,3.59,27.25,Hay
V7756,2024-07-25,28.02,3.99,17.97,Silage
C7126,2024-07-25,35.7,3.13,18.77,Silage
T5602,2024-07-25,23.96,3.11,20.14,Hay
R4684,2024-07-25,22.5,3.45,18.25,Hay
H985,2024-07-25,26,3.32,22.38,Silage
V3948,2024-07-25,24.47,2.99,18.39,Silage
P6677,2024-07-25,32.64,3.63,17.39,Hay
Q711,2024-07-25,31.06,2.83,18.38,Silage
S9300,2024-07-25,37.01,3.38,18.86,Silage
Z4043,2024-07-25,30.58,4.43,20.08,Silage
Y4092,2024-07-25,27.91,4.23,17.24,Silage
N9692,2024-07-25,41.65,3.2,21.44,Silage
L4232,2024-07-25,33.62,4.46,20.12,Hay
P3832,2024-07-25,36.45,3.63,17.39,Silage
G1028,2024-07-25,32.66,3.75,21.46,Hay
F5883,2024-07-25,37.21,3.33,22.86,Silage
J9639,2024-07-25,25.32,2.38,16.99,Silage
U6809,2024-07-25,29.96,3.47,19.62,Hay
H2377,2024-07-25,32.1,3.38,19.76,Silage
E9760,2024-07-25,32.12,3.61,19.04,Silage
U8535,2024-07-25,23,4.08,19.99,Silage
G685,2024-07-25,33.08,4.26,17.3,Hay
B984,2024-07-25,31.26,3.28,20.35,Hay
I1385,2024-07-25,38,3.53,19.5,Silage
Q3500,2024-07-25,32.84,3.97,22.31,Hay
Y4775,2024-07-25,39.01,3.54,23.42,Silage
J6910,2024-07-25,41.43,3.04,19.74,Silage
B3068,2024-07-25,29.08,3.63,24.81,Hay
F9953,2024-07-25,30.75,4.31,29.82,Hay
H9517,2024-07-25,31.2,3.57,20.93,Silage
V3979,2024-07-25,28.88,3.47,22.06,Hay
D8719,2024-07-25,26.23,2.89,12.65,Hay
V4575,2024-07-25,30.6,4.19,12.97,Hay
Y3782,2024-07-25,26.21,3.64,14.88,Silage
Y7815,2024-07-25,35.24,3.56,23.6,Hay
Y9266,2024-07-25,29.86,3.23,18.16,Hay
M4054,2024-07-25,27.88,3.82,21.49,Silage
I7447,2024-07-25,26.72,3.05,14.24,Hay
S6097,2024-07-25,30.33,3.4,15.07,Silage
E5966,2024-07-25,30.86,3.29,22.67,Silage
N7280,2024-07-25,32.65,3.41,19.28,Hay
U1955,2024-07-25,37.73,3.34,16.67,Hay
U5357,2024-07-25,35.93,4.4,18.76,Silage
G150,2024-07-25,39.86,2.99,20.12,Hay
O6552,2024-07-25,26.75,3.76,23.27,Hay
V472,2024-07-25,33.13,3.28,19.2,Silage
S5427,2024-07-25,34.62,2.7,19.32,Hay
J7734,2024-07-25,27.63,3.76,17.1,Hay
I2506,2024-07-25,27.66,3.39,19.6,Silage
